timestamp,Vrms,real_power
18/06/2020 05:38:30,232.74,8
18/06/2020 05:38:40,231.98,9
18/06/2020 05:38:50,233.57,5
18/06/2020 05:39:00,232.58,10
18/06/2020 05:39:10,231.74,3
18/06/2020 05:39:20,232.07,5
18/06/2020 05:39:30,232.64,9
18/06/2020 05:39:40,231.92,8
18/06/2020 05:39:50,231.99,3
18/06/2020 05:40:00,232.76,5
18/06/2020 05:40:10,232.16,6
18/06/2020 05:40:20,232.7,11
18/06/2020 05:40:30,232.27,6
18/06/2020 05:40:40,231.91,5
18/06/2020 05:40:50,233.52,7
18/06/2020 05:41:00,233.54,7
18/06/2020 05:41:10,232.75,9
18/06/2020 05:41:20,232.57,4
18/06/2020 05:41:30,233.66,7
18/06/2020 05:41:40,232.66,8
18/06/2020 05:41:50,233.05,5
18/06/2020 05:42:00,233.76,6
18/06/2020 05:42:10,232.77,9
18/06/2020 05:42:20,232.64,6
18/06/2020 05:42:30,232.38,7
18/06/2020 05:42:40,231.87,8
18/06/2020 05:42:50,231.48,9
18/06/2020 05:43:00,231.95,8
18/06/2020 05:43:10,232.37,6
18/06/2020 05:43:20,232.03,6
18/06/2020 05:43:30,231.53,2
18/06/2020 05:43:40,230.84,9
18/06/2020 05:43:50,232.14,10
18/06/2020 05:44:00,232.23,6
18/06/2020 05:44:10,231.95,5
18/06/2020 05:44:20,232.02,9
18/06/2020 05:44:30,232.7,7
18/06/2020 05:44:40,232.97,6
18/06/2020 05:44:50,232.16,11
18/06/2020 05:45:00,231.61,4
18/06/2020 05:45:10,231.85,4
18/06/2020 05:45:20,231.88,9
18/06/2020 05:45:30,231.48,6
18/06/2020 05:45:40,232.73,4
18/06/2020 05:45:50,232,10
18/06/2020 05:46:00,231.61,6
18/06/2020 05:46:10,231.33,5
18/06/2020 05:46:20,231.24,11
18/06/2020 05:46:30,232.43,7
18/06/2020 05:46:40,231.92,7
18/06/2020 05:46:50,231.29,10
18/06/2020 05:47:00,231.76,8
18/06/2020 05:47:10,230.91,5
18/06/2020 05:47:20,231.39,9
18/06/2020 05:47:30,230.5,6
18/06/2020 05:47:40,232,5
18/06/2020 05:47:50,231.39,7
18/06/2020 05:48:00,230.37,4
18/06/2020 05:48:10,230.94,5
18/06/2020 05:48:20,229.99,8
18/06/2020 05:48:30,231.33,8
18/06/2020 05:48:40,230.96,5
18/06/2020 05:48:50,231.41,4
18/06/2020 05:49:00,230.81,7
18/06/2020 05:49:10,229.81,4
18/06/2020 05:49:20,229.8,5
18/06/2020 05:49:30,230.45,9
18/06/2020 05:49:40,231.18,6
18/06/2020 05:49:50,230.22,10
18/06/2020 05:50:00,230.57,5
18/06/2020 05:50:10,230.99,5
18/06/2020 05:50:20,230.58,9
18/06/2020 05:50:30,230.68,5
18/06/2020 05:50:40,230.27,5
18/06/2020 05:50:50,230.65,8
18/06/2020 05:51:00,229.2,4
18/06/2020 05:51:10,230.36,6
18/06/2020 05:51:20,230.68,8
18/06/2020 05:51:30,229.97,6
18/06/2020 05:51:40,230.31,6
18/06/2020 05:51:50,230.33,9
18/06/2020 05:52:00,230.5,6
18/06/2020 05:52:10,230.34,8
18/06/2020 05:52:20,229.81,6
18/06/2020 05:52:30,229.49,4
18/06/2020 05:52:50,230.82,7
18/06/2020 05:53:00,230.94,3
18/06/2020 05:53:10,231.15,4
18/06/2020 05:53:20,230.37,8
18/06/2020 05:53:30,230.81,6
18/06/2020 05:53:40,230.16,8
18/06/2020 05:53:50,230.61,5
18/06/2020 05:54:00,230.41,8
18/06/2020 05:54:10,230.29,5
18/06/2020 05:54:30,230.61,7
18/06/2020 05:54:40,231.07,6
18/06/2020 05:54:50,230.69,7
18/06/2020 05:55:00,230.45,4
18/06/2020 05:55:20,230.64,7
18/06/2020 05:55:30,230.92,4
18/06/2020 05:55:40,230.37,7
18/06/2020 05:55:50,231.51,7
18/06/2020 05:56:00,230.09,5
18/06/2020 05:56:10,230.86,6
18/06/2020 05:56:20,230.16,5
18/06/2020 05:56:30,230.51,4
18/06/2020 05:56:40,230.06,10
18/06/2020 05:56:50,230.42,7
18/06/2020 05:57:00,230.4,6
18/06/2020 05:57:40,231.71,8
18/06/2020 05:57:50,232.23,9
18/06/2020 05:58:00,232.73,5
18/06/2020 05:58:10,232,8
18/06/2020 05:58:20,231.05,6
18/06/2020 05:58:30,231.7,7
18/06/2020 05:58:40,230.48,7
18/06/2020 05:58:50,231.65,4
18/06/2020 05:59:00,230.21,3
18/06/2020 05:59:10,231.76,11
18/06/2020 05:59:20,231.28,6
18/06/2020 05:59:30,231.86,7
18/06/2020 05:59:40,232.5,5
18/06/2020 05:59:50,231.18,3
18/06/2020 06:00:10,231.87,8
18/06/2020 06:00:20,232.63,6
18/06/2020 06:00:30,232.61,7
18/06/2020 06:00:40,231.69,8
18/06/2020 06:00:50,231.37,5
18/06/2020 06:01:00,230.98,5
18/06/2020 06:01:20,229.3,5
18/06/2020 06:01:30,231.11,4
18/06/2020 06:01:40,231.16,6
18/06/2020 06:01:50,230.76,6
18/06/2020 06:02:00,230.09,5
18/06/2020 06:02:10,230.81,5
18/06/2020 06:02:20,231.2,5
18/06/2020 06:02:30,231.09,5
18/06/2020 06:02:40,230.01,5
18/06/2020 06:02:50,230.31,5
18/06/2020 06:03:00,231.33,4
18/06/2020 06:03:30,229.6,5
18/06/2020 06:03:40,229.41,7
18/06/2020 06:03:50,230.3,7
18/06/2020 06:04:00,230.3,4
18/06/2020 06:04:10,230.57,8
18/06/2020 06:04:20,231.78,3
18/06/2020 06:04:30,229.89,6
18/06/2020 06:04:40,229.81,8
18/06/2020 06:05:00,230.81,5
18/06/2020 06:05:10,229.92,7
18/06/2020 06:05:20,229.13,10
18/06/2020 06:05:40,230.02,6
18/06/2020 06:05:50,229.91,3
18/06/2020 06:06:00,229.86,4
18/06/2020 06:06:10,229.62,10
18/06/2020 06:06:20,229.04,5
18/06/2020 06:06:30,230.44,9
18/06/2020 06:06:40,229.38,8
18/06/2020 06:06:50,228.96,5
18/06/2020 06:07:00,230.26,6
18/06/2020 06:07:10,230.34,9
18/06/2020 06:07:20,231.09,4
18/06/2020 06:07:30,230.79,7
18/06/2020 06:07:40,229.76,9
18/06/2020 06:07:50,229.53,4
18/06/2020 06:08:10,230.61,8
18/06/2020 06:08:20,230.15,7
18/06/2020 06:08:40,230.32,6
18/06/2020 06:08:50,231.48,5
18/06/2020 06:09:00,230.73,6
18/06/2020 06:09:10,230.55,9
18/06/2020 06:09:20,230.83,7
18/06/2020 06:09:30,230.01,6
18/06/2020 06:09:40,230.06,5
18/06/2020 06:09:50,229.87,9
18/06/2020 06:10:00,229.91,4
18/06/2020 06:10:10,229.57,4
18/06/2020 06:10:20,231.7,5
18/06/2020 06:10:30,230.87,5
18/06/2020 06:10:40,230.61,3
18/06/2020 06:10:50,230.5,4
18/06/2020 06:11:00,229.99,5
18/06/2020 06:11:10,230.63,9
18/06/2020 06:11:20,230.6,3
18/06/2020 06:11:30,229.89,4
18/06/2020 06:11:40,230.74,7
18/06/2020 06:11:50,231.56,6
18/06/2020 06:12:00,231.53,6
18/06/2020 06:12:10,231.89,7
18/06/2020 06:12:20,231.02,2
18/06/2020 06:12:30,231.04,5
18/06/2020 06:12:40,230.96,8
18/06/2020 06:12:50,231.09,4
18/06/2020 06:13:00,230.91,6
18/06/2020 06:13:10,231.36,11
18/06/2020 06:13:20,231.02,6
18/06/2020 06:13:30,231.32,3
18/06/2020 06:13:40,230.63,6
18/06/2020 06:13:50,230.7,7
18/06/2020 06:14:00,230.95,6
18/06/2020 06:14:10,230.93,8
18/06/2020 06:14:20,231.89,7
18/06/2020 06:14:30,230.24,6
18/06/2020 06:14:40,230.69,8
18/06/2020 06:14:50,230.98,6
18/06/2020 06:15:00,232.6,3
18/06/2020 06:15:10,231.41,8
18/06/2020 06:15:20,231.58,6
18/06/2020 06:15:30,230.68,9
18/06/2020 06:15:40,231.28,3
18/06/2020 06:15:50,231.14,6
18/06/2020 06:16:00,230.52,10
18/06/2020 06:16:10,231.09,6
18/06/2020 06:16:20,230.3,9
18/06/2020 06:16:30,230.55,9
18/06/2020 06:16:40,230.83,5
18/06/2020 06:16:50,231.11,5
18/06/2020 06:17:00,230.56,10
18/06/2020 06:17:10,230.79,5
18/06/2020 06:17:20,230.51,6
18/06/2020 06:17:30,230.34,7
18/06/2020 06:17:40,230.71,4
18/06/2020 06:17:50,230.94,6
18/06/2020 06:18:00,229.83,6
18/06/2020 06:18:10,229.48,7
18/06/2020 06:18:20,230.82,5
18/06/2020 06:18:30,229.78,8
18/06/2020 06:18:40,230.16,10
18/06/2020 06:18:50,229.81,7
18/06/2020 06:19:00,230.99,8
18/06/2020 06:19:10,230.02,9
18/06/2020 06:19:20,229.11,5
18/06/2020 06:19:30,229.89,5
18/06/2020 06:19:40,230.55,7
18/06/2020 06:19:50,230.43,5
18/06/2020 06:20:00,230.58,7
18/06/2020 06:20:10,229.73,7
18/06/2020 06:20:20,229.64,6
18/06/2020 06:20:30,230.14,7
18/06/2020 06:20:40,229.9,8
18/06/2020 06:20:50,230.77,5
18/06/2020 06:21:00,229.91,5
18/06/2020 06:21:10,229.99,8
18/06/2020 06:21:20,230.57,7
18/06/2020 06:21:30,230.2,5
18/06/2020 06:21:40,230.08,11
18/06/2020 06:21:50,229.54,6
18/06/2020 06:22:00,230.13,6
18/06/2020 06:22:10,231.09,9
18/06/2020 06:22:20,230.91,6
18/06/2020 06:22:30,230.83,5
18/06/2020 06:22:40,231.41,9
18/06/2020 06:22:50,229.87,3
18/06/2020 06:23:00,230.51,6
18/06/2020 06:23:10,230.32,9
18/06/2020 06:23:20,229.74,5
18/06/2020 06:23:30,229.49,5
18/06/2020 06:23:40,230.56,9
18/06/2020 06:23:50,230.62,4
18/06/2020 06:24:00,231.51,4
18/06/2020 06:24:10,230.86,8
18/06/2020 06:24:20,230.28,8
18/06/2020 06:24:30,230.77,9
18/06/2020 06:24:40,231.58,5
18/06/2020 06:24:50,230.76,11
18/06/2020 06:25:00,230.06,6
18/06/2020 06:25:10,230.5,6
18/06/2020 06:25:20,229.81,3
18/06/2020 06:25:30,230.44,9
18/06/2020 06:25:40,229.77,5
18/06/2020 06:25:50,229.86,6
18/06/2020 06:26:00,229.71,5
18/06/2020 06:26:10,229.14,9
18/06/2020 06:26:20,229.97,6
18/06/2020 06:26:30,231.26,7
18/06/2020 06:26:40,230.28,9
18/06/2020 06:26:50,229.65,9
18/06/2020 06:27:00,230.43,4
18/06/2020 06:27:10,230.4,9
18/06/2020 06:27:20,230.86,6
18/06/2020 06:27:30,230.05,6
18/06/2020 06:27:40,230.17,10
18/06/2020 06:27:50,229.55,5
18/06/2020 06:28:00,230.15,5
18/06/2020 06:28:10,230.83,10
18/06/2020 06:28:20,229.5,6
18/06/2020 06:28:30,230.17,3
18/06/2020 06:28:40,229.74,11
18/06/2020 06:28:50,229.11,4
18/06/2020 06:29:00,230.33,7
18/06/2020 06:29:10,230.93,10
18/06/2020 06:29:20,230.8,7
18/06/2020 06:29:30,230.18,7
18/06/2020 06:29:40,228.86,8
18/06/2020 06:29:50,230.31,3
18/06/2020 06:30:00,230.07,6
18/06/2020 06:30:10,229.82,12
18/06/2020 06:30:20,229.83,5
18/06/2020 06:30:30,229.74,9
18/06/2020 06:30:40,230.09,3
18/06/2020 06:30:50,228.94,6
18/06/2020 06:31:00,229.86,10
18/06/2020 06:31:10,230.46,6
18/06/2020 06:31:20,229.67,7
18/06/2020 06:31:30,229.47,11
18/06/2020 06:31:40,228.58,7
18/06/2020 06:31:50,228.43,4
18/06/2020 06:32:00,229.28,9
18/06/2020 06:32:10,229.15,5
18/06/2020 06:32:20,229.72,5
18/06/2020 06:32:30,229.08,10
18/06/2020 06:32:40,228.92,5
18/06/2020 06:32:50,229.89,5
18/06/2020 06:33:00,229.17,10
18/06/2020 06:33:10,228.93,5
18/06/2020 06:33:20,230.25,6
18/06/2020 06:33:30,230.14,6
18/06/2020 06:33:40,230.31,8
18/06/2020 06:33:50,230.21,7
18/06/2020 06:34:00,230.1,7
18/06/2020 06:34:10,229.35,11
18/06/2020 06:34:20,229.82,5
18/06/2020 06:34:30,228.78,5
18/06/2020 06:34:40,228.31,10
18/06/2020 06:34:50,229.91,3
18/06/2020 06:35:00,229.31,6
18/06/2020 06:35:10,229.86,5
18/06/2020 06:35:20,229.29,7
18/06/2020 06:35:30,230.39,10
18/06/2020 06:35:40,228.58,8
18/06/2020 06:35:50,230.46,4
18/06/2020 06:36:00,230.76,4
18/06/2020 06:36:10,230.09,9
18/06/2020 06:36:20,229.26,5
18/06/2020 06:36:30,229.19,6
18/06/2020 06:36:40,231.66,11
18/06/2020 06:36:50,229.8,6
18/06/2020 06:37:00,229.43,5
18/06/2020 06:37:10,229.8,11
18/06/2020 06:37:20,229.67,5
18/06/2020 06:37:30,229.56,4
18/06/2020 06:37:40,227.8,8
18/06/2020 06:37:50,230.05,4
18/06/2020 06:38:00,228.81,6
18/06/2020 06:38:10,229.59,9
18/06/2020 06:38:20,228.9,3
18/06/2020 06:38:30,229.8,5
18/06/2020 06:38:40,229.25,10
18/06/2020 06:38:50,229.98,4
18/06/2020 06:39:00,229.26,7
18/06/2020 06:39:10,230.77,8
18/06/2020 06:39:20,229.89,7
18/06/2020 06:39:30,228.98,5
18/06/2020 06:39:40,229.42,10
18/06/2020 06:39:50,229.5,9
18/06/2020 06:40:00,229.07,6
18/06/2020 06:40:10,229.27,4
18/06/2020 06:40:20,228.72,6
18/06/2020 06:40:30,229.52,10
18/06/2020 06:40:40,230.39,6
18/06/2020 06:40:50,230.19,5
18/06/2020 06:41:00,229.88,9
18/06/2020 06:41:10,229.62,7
18/06/2020 06:41:20,229.4,6
18/06/2020 06:41:30,229.56,4
18/06/2020 06:41:40,229.16,9
18/06/2020 06:41:50,230.6,4
18/06/2020 06:42:00,229.37,6
18/06/2020 06:42:10,228.83,11
18/06/2020 06:42:20,229.75,7
18/06/2020 06:42:30,229.23,5
18/06/2020 06:42:40,230.02,9
18/06/2020 06:42:50,229.73,7
18/06/2020 06:43:00,230.04,7
18/06/2020 06:43:10,229.7,11
18/06/2020 06:43:20,229.77,6
18/06/2020 06:43:30,230.8,7
18/06/2020 06:43:40,229.89,9
18/06/2020 06:43:50,230.25,6
18/06/2020 06:44:00,229.12,6
18/06/2020 06:44:10,229.72,12
18/06/2020 06:44:20,230.61,6
18/06/2020 06:44:30,230.19,6
18/06/2020 06:44:40,229.93,11
18/06/2020 06:44:50,229.25,7
18/06/2020 06:45:00,229.4,5
18/06/2020 06:45:10,229.75,8
18/06/2020 06:45:20,229.18,7
18/06/2020 06:45:30,230.55,6
18/06/2020 06:45:40,229.17,9
18/06/2020 06:45:50,228.9,7
18/06/2020 06:46:00,230.58,8
18/06/2020 06:46:10,230.01,8
18/06/2020 06:46:20,230.05,5
18/06/2020 06:46:30,229.86,6
18/06/2020 06:46:40,230.25,9
18/06/2020 06:46:50,230.12,6
18/06/2020 06:47:00,230.09,7
18/06/2020 06:47:10,229.9,11
18/06/2020 06:47:20,229.06,5
18/06/2020 06:47:30,229.36,8
18/06/2020 06:47:40,229.97,9
18/06/2020 06:47:50,230.27,9
18/06/2020 06:48:00,228.33,7
18/06/2020 06:48:10,229.42,11
18/06/2020 06:48:20,228.61,4
18/06/2020 06:48:30,229.42,5
18/06/2020 06:48:40,229.21,11
18/06/2020 06:48:50,229.1,5
18/06/2020 06:49:00,230.42,5
18/06/2020 06:49:10,228.84,6
18/06/2020 06:49:20,228.93,7
18/06/2020 06:49:30,228.96,5
18/06/2020 06:49:40,229.87,4
18/06/2020 06:49:50,229.44,8
18/06/2020 06:50:00,228.39,4
18/06/2020 06:50:10,229.06,9
18/06/2020 06:50:20,228.38,8
18/06/2020 06:50:30,228.78,7
18/06/2020 06:50:40,229.56,6
18/06/2020 06:50:50,228.17,6
18/06/2020 06:51:00,228.93,9
18/06/2020 06:51:10,228.92,5
18/06/2020 06:51:20,228.66,5
18/06/2020 06:51:30,228.67,9
18/06/2020 06:51:40,228.25,6
18/06/2020 06:51:50,228.81,5
18/06/2020 06:52:00,228.6,8
18/06/2020 06:52:10,228.76,6
18/06/2020 06:52:20,228.98,4
18/06/2020 06:52:30,228.97,8
18/06/2020 06:52:40,229.57,6
18/06/2020 06:52:50,229.42,7
18/06/2020 06:53:00,228.65,9
18/06/2020 06:53:10,228.15,8
18/06/2020 06:53:20,228.23,4
18/06/2020 06:53:30,229,9
18/06/2020 06:53:40,227.83,6
18/06/2020 06:53:50,228.03,5
18/06/2020 06:54:00,228.72,6
18/06/2020 06:54:10,227.93,5
18/06/2020 06:54:20,228.2,3
18/06/2020 06:54:30,229.47,8
18/06/2020 06:54:40,228.69,5
18/06/2020 06:54:50,228.32,7
18/06/2020 06:55:00,228.21,6
18/06/2020 06:55:10,228.45,5
18/06/2020 06:55:20,228.5,5
18/06/2020 06:55:30,228.68,8
18/06/2020 06:55:40,227.63,7
18/06/2020 06:55:50,227.52,6
18/06/2020 06:56:00,228.37,5
18/06/2020 06:56:10,227.73,6
18/06/2020 06:56:20,228.83,6
18/06/2020 06:56:30,227.47,7
18/06/2020 06:56:40,228.39,9
18/06/2020 06:56:50,228.64,4
18/06/2020 06:57:00,228.01,3
18/06/2020 06:57:10,228.64,7
18/06/2020 06:57:20,229.38,4
18/06/2020 06:57:30,228.5,7
18/06/2020 06:57:40,228.43,7
18/06/2020 06:57:50,227.74,5
18/06/2020 06:58:00,227.67,4
18/06/2020 06:58:10,228.45,7
18/06/2020 06:58:20,227.82,6
18/06/2020 06:58:30,226.63,1
18/06/2020 06:58:40,228.47,8
18/06/2020 06:58:50,228.47,5
18/06/2020 06:59:00,227.78,2
18/06/2020 06:59:10,228.28,10
18/06/2020 06:59:20,228.45,3
18/06/2020 06:59:30,228.74,5
18/06/2020 06:59:40,228.15,8
18/06/2020 06:59:50,228.34,6
18/06/2020 07:00:00,227.71,4
18/06/2020 07:00:10,228.36,6
18/06/2020 07:00:20,228.03,3
18/06/2020 07:00:30,228.2,6
18/06/2020 07:00:40,227.85,7
18/06/2020 07:00:50,227.51,5
18/06/2020 07:01:00,227.51,4
18/06/2020 07:01:10,227.75,9
18/06/2020 07:01:20,227.31,5
18/06/2020 07:01:30,227.8,7
18/06/2020 07:01:40,227.7,9
18/06/2020 07:01:50,227.72,4
18/06/2020 07:02:00,227.52,6
18/06/2020 07:02:10,227.69,9
18/06/2020 07:02:20,227.5,5
18/06/2020 07:02:30,227.25,4
18/06/2020 07:02:40,227.4,8
18/06/2020 07:02:50,227.58,3
18/06/2020 07:03:00,227.39,4
18/06/2020 07:03:10,226.08,11
18/06/2020 07:03:20,226.61,3
18/06/2020 07:03:30,227.94,6
18/06/2020 07:03:40,227.25,7
18/06/2020 07:03:50,226.81,4
18/06/2020 07:04:00,227.26,4
18/06/2020 07:04:10,226.89,5
18/06/2020 07:04:20,225.95,5
18/06/2020 07:04:30,226.71,4
18/06/2020 07:04:40,226.72,9
18/06/2020 07:04:50,226.75,8
18/06/2020 07:05:00,226.47,4
18/06/2020 07:05:10,226.01,4
18/06/2020 07:05:20,226.22,5
18/06/2020 07:05:30,226.93,8
18/06/2020 07:05:40,226.59,5
18/06/2020 07:05:50,226.99,5
18/06/2020 07:06:00,227.19,8
18/06/2020 07:06:10,226.85,7
18/06/2020 07:06:20,226.05,5
18/06/2020 07:06:30,227.62,5
18/06/2020 07:06:40,227.06,8
18/06/2020 07:06:50,226.53,5
18/06/2020 07:07:00,226.76,3
18/06/2020 07:07:10,227.11,9
18/06/2020 07:07:20,225.88,6
18/06/2020 07:07:30,226.66,3
18/06/2020 07:07:40,226.21,8
18/06/2020 07:07:50,227.03,4
18/06/2020 07:08:00,227.12,4
18/06/2020 07:08:10,226.63,7
18/06/2020 07:08:20,226.39,2
18/06/2020 07:08:30,225.89,4
18/06/2020 07:08:40,226.83,9
18/06/2020 07:08:50,226.74,6
18/06/2020 07:09:00,226.77,5
18/06/2020 07:09:10,226.58,9
18/06/2020 07:09:20,226.08,5
18/06/2020 07:09:30,226.42,4
18/06/2020 07:09:40,225.99,9
18/06/2020 07:09:50,226.75,3
18/06/2020 07:10:00,225.92,4
18/06/2020 07:10:10,226.76,6
18/06/2020 07:10:20,226.36,4
18/06/2020 07:10:30,226.49,9
18/06/2020 07:10:40,226.37,3
18/06/2020 07:10:50,226.13,4
18/06/2020 07:11:00,225.63,9
18/06/2020 07:11:10,225.6,7
18/06/2020 07:11:20,226.29,5
18/06/2020 07:11:30,225.46,8
18/06/2020 07:11:40,225.74,5
18/06/2020 07:11:50,224.71,3
18/06/2020 07:12:00,225.61,5
18/06/2020 07:12:10,226.31,8
18/06/2020 07:12:20,225.44,3
18/06/2020 07:12:30,225.65,4
18/06/2020 07:12:40,225.39,9
18/06/2020 07:12:50,224.79,4
18/06/2020 07:13:00,224.76,5
18/06/2020 07:13:10,225.54,7
18/06/2020 07:13:20,225.53,6
18/06/2020 07:13:30,225.44,5
18/06/2020 07:13:40,225.48,9
18/06/2020 07:13:50,225.5,5
18/06/2020 07:14:00,226.3,4
18/06/2020 07:14:10,225.22,9
18/06/2020 07:14:20,225.22,6
18/06/2020 07:14:30,224.59,5
18/06/2020 07:14:40,225.31,8
18/06/2020 07:14:50,224.53,4
18/06/2020 07:15:00,224.94,5
18/06/2020 07:15:10,225.03,9
18/06/2020 07:15:20,225.17,10
18/06/2020 07:15:30,225.23,4
18/06/2020 07:15:40,225.22,3
18/06/2020 07:15:50,224.88,5
18/06/2020 07:16:00,225.06,7
18/06/2020 07:16:10,225.33,4
18/06/2020 07:16:20,225.09,4
18/06/2020 07:16:30,225.53,9
18/06/2020 07:16:40,226.36,5
18/06/2020 07:16:50,226.04,6
18/06/2020 07:17:00,225.92,8
18/06/2020 07:17:10,225.1,4
18/06/2020 07:17:20,226.64,4
18/06/2020 07:17:30,225.9,7
18/06/2020 07:17:40,226.4,5
18/06/2020 07:17:50,225.45,3
18/06/2020 07:18:00,226.05,10
18/06/2020 07:18:10,225.96,5
18/06/2020 07:18:20,225.88,5
18/06/2020 07:18:30,226.03,9
18/06/2020 07:18:40,225.97,3
18/06/2020 07:18:50,226.3,3
18/06/2020 07:19:00,225.51,9
18/06/2020 07:19:10,226.1,3
18/06/2020 07:19:20,226.08,7
18/06/2020 07:19:30,226.08,8
18/06/2020 07:19:40,226.3,6
18/06/2020 07:19:50,226.41,5
18/06/2020 07:20:00,226.18,7
18/06/2020 07:20:10,225.57,5
18/06/2020 07:20:20,226.68,6
18/06/2020 07:20:30,225.51,7
18/06/2020 07:20:40,226.64,3
18/06/2020 07:20:50,225.69,5
18/06/2020 07:21:00,225.73,9
18/06/2020 07:21:10,225.51,3
18/06/2020 07:21:20,225.46,4
18/06/2020 07:21:30,225.38,6
18/06/2020 07:21:40,225.15,8
18/06/2020 07:21:50,224.75,3
18/06/2020 07:22:00,224.38,3
18/06/2020 07:22:10,224.98,6
18/06/2020 07:22:20,225.73,4
18/06/2020 07:22:30,224.06,6
18/06/2020 07:22:40,224.4,8
18/06/2020 07:22:50,222.47,6
18/06/2020 07:23:00,225.13,4
18/06/2020 07:23:10,224.83,8
18/06/2020 07:23:20,224.18,5
18/06/2020 07:23:30,227.44,4
18/06/2020 07:23:40,227.3,9
18/06/2020 07:23:50,227.21,7
18/06/2020 07:24:00,226.29,5
18/06/2020 07:24:10,226.67,8
18/06/2020 07:24:20,226.95,4
18/06/2020 07:24:30,227.5,5
18/06/2020 07:24:40,226.68,6
18/06/2020 07:24:50,225.88,4
18/06/2020 07:25:00,227.27,5
18/06/2020 07:25:10,227.08,7
18/06/2020 07:25:20,227.69,6
18/06/2020 07:25:30,226.4,9
18/06/2020 07:25:40,226.17,9
18/06/2020 07:25:50,225.13,5
18/06/2020 07:26:00,226.02,9
18/06/2020 07:26:10,225.25,4
18/06/2020 07:26:20,226.25,7
18/06/2020 07:26:30,225.94,8
18/06/2020 07:26:40,226.42,8
18/06/2020 07:26:50,226.04,4
18/06/2020 07:27:00,226.69,7
18/06/2020 07:27:10,225.93,8
18/06/2020 07:27:20,226.54,8
18/06/2020 07:27:30,225.93,6
18/06/2020 07:27:40,225.96,9
18/06/2020 07:27:50,226.94,4
18/06/2020 07:28:00,226.11,4
18/06/2020 07:28:10,226.62,9
18/06/2020 07:28:20,226.11,7
18/06/2020 07:28:30,225.38,6
18/06/2020 07:28:40,226.26,11
18/06/2020 07:28:50,226.54,5
18/06/2020 07:29:00,225.59,7
18/06/2020 07:29:10,225.61,6
18/06/2020 07:29:20,227.92,3
18/06/2020 07:29:30,226.73,5
18/06/2020 07:29:40,227.45,8
18/06/2020 07:29:50,226.84,4
18/06/2020 07:30:00,227.55,7
18/06/2020 07:30:10,227.81,6
18/06/2020 07:30:20,227.54,8
18/06/2020 07:30:30,228.11,4
18/06/2020 07:30:40,227.35,5
18/06/2020 07:30:50,227.3,7
18/06/2020 07:31:00,227.57,6
18/06/2020 07:31:10,227.74,6
18/06/2020 07:31:20,226.43,7
18/06/2020 07:31:30,227.14,6
18/06/2020 07:31:40,227.11,3
18/06/2020 07:31:50,226.68,9
18/06/2020 07:32:00,227.09,5
18/06/2020 07:32:10,226.54,6
18/06/2020 07:32:20,226.94,8
18/06/2020 07:32:30,226.15,9
18/06/2020 07:32:40,227.65,6
18/06/2020 07:32:50,227.46,6
18/06/2020 07:33:00,227.38,11
18/06/2020 07:33:10,226.38,3
18/06/2020 07:33:20,226.61,6
18/06/2020 07:33:30,226.15,11
18/06/2020 07:33:40,225.64,5
18/06/2020 07:33:50,225.44,9
18/06/2020 07:34:00,226.57,8
18/06/2020 07:34:10,226.38,5
18/06/2020 07:34:20,226.36,5
18/06/2020 07:34:30,226.19,9
18/06/2020 07:34:40,225.27,4
18/06/2020 07:34:50,226.65,5
18/06/2020 07:35:00,226.85,10
18/06/2020 07:35:10,225.56,6
18/06/2020 07:35:20,225.95,7
18/06/2020 07:35:30,226.17,13
18/06/2020 07:35:40,226.58,4
18/06/2020 07:35:50,225.84,5
18/06/2020 07:36:00,225.83,10
18/06/2020 07:36:10,225.84,8
18/06/2020 07:36:20,226.26,6
18/06/2020 07:36:30,226,8
18/06/2020 07:36:40,225.77,7
18/06/2020 07:36:50,225.3,5
18/06/2020 07:37:00,224.18,6
18/06/2020 07:37:10,225.33,8
18/06/2020 07:37:20,226.26,6
18/06/2020 07:37:30,225.04,4
18/06/2020 07:37:40,225.11,6
18/06/2020 07:37:50,224.78,4
18/06/2020 07:38:00,225.7,7
18/06/2020 07:38:10,225.08,8
18/06/2020 07:38:20,224.96,5
18/06/2020 07:38:30,225.36,3
18/06/2020 07:38:40,225.37,8
18/06/2020 07:38:50,223.63,5
18/06/2020 07:39:00,224.52,5
18/06/2020 07:39:10,224.21,9
18/06/2020 07:39:20,223.92,7
18/06/2020 07:39:30,224.02,5
18/06/2020 07:39:40,224.08,6
18/06/2020 07:39:50,223.95,6
18/06/2020 07:40:00,223.34,6
18/06/2020 07:40:10,224.6,4
18/06/2020 07:40:20,223.94,5
18/06/2020 07:40:30,223.73,9
18/06/2020 07:40:40,223.27,4
18/06/2020 07:40:50,224.96,8
18/06/2020 07:41:00,224.5,8
18/06/2020 07:41:10,223.73,6
18/06/2020 07:41:20,224.07,6
18/06/2020 07:41:30,223.88,8
18/06/2020 07:41:40,224.7,5
18/06/2020 07:41:50,223.58,4
18/06/2020 07:42:00,224.04,6
18/06/2020 07:42:10,224.09,7
18/06/2020 07:42:20,224.48,5
18/06/2020 07:42:30,223.91,4
18/06/2020 07:42:40,223.73,9
18/06/2020 07:42:50,224.3,7
18/06/2020 07:43:00,223.39,5
18/06/2020 07:43:10,223.72,8
18/06/2020 07:43:20,223.47,5
